log level: INFO
Words to send: 2689
connecting...
will reset reader state on connect
will start inventory on connect
using antennas: (1,)
Next block: 030279c407(2539/2689) --- Time elapsed: 657.207 secs
Read EPC: 1337030279c2a5, 4
Read EPC: 1337030279c2a5, 4
Read EPC: 1337030279c2a5, 4
Read EPC: 1337030279c2a5, 4
Read EPC: 1337030279c2a5, 4
Read EPC: 1337030279c2a5, 4
Read EPC: 1337030279c2a5, 4
Read EPC: 1337030279c2a5, 4
Read EPC: 1337030279c2a5, 4
Read EPC: 1337030279c2a5, 4
Read EPC: 1337030279c2a5, 4
Read EPC: 1337030279c2a5, 4
Read EPC: 1337030279c2a5, 4
Read EPC: 1337030279c2a5, 4
Read EPC: 1337030279c407, 4
Next block: 030279c6ab(2540/2689) --- Time elapsed: 657.476 secs
Read EPC: 1337030279c407, 4
Read EPC: 1337030279c407, 4
Read EPC: 1337030279c407, 4
Read EPC: 1337030279c407, 0
Read EPC: 1337030279c407, 1
Read EPC: 1337030279c407, 4
Read EPC: 1337030279c407, 0
Read EPC: 1337030279c407, 4
Read EPC: 1337030279c407, 4
Read EPC: 1337030279c407, 4
Read EPC: 1337030279c407, 4
Read EPC: 1337030279c407, 4
Read EPC: 1337030279c407, 4
Read EPC: 1337030279c6ab, 4
Next block: 030279c8c8(2541/2689) --- Time elapsed: 657.727 secs
Read EPC: 1337030279c6ab, 4
Read EPC: 1337030279c6ab, 4
Read EPC: 1337030279c6ab, 4
Read EPC: 1337030279c6ab, 4
Read EPC: 1337030279c6ab, 4
Read EPC: 1337030279c6ab, 4
Read EPC: 1337030279c6ab, 4
Read EPC: 1337030279c6ab, 4
Read EPC: 1337030279c6ab, 3
Read EPC: 1337030279c6ab, 4
Read EPC: 1337030279c6ab, 4
Read EPC: 1337030279c6ab, 4
Read EPC: 1337030279c6ab, 4
Read EPC: 1337030279c6ab, 4
Read EPC: 1337030279c8c8, 4
Next block: 030279ca57(2542/2689) --- Time elapsed: 657.996 secs
Read EPC: 1337030279c8c8, 4
Read EPC: 1337030279c8c8, 4
Read EPC: 1337030279c8c8, 4
Read EPC: 1337030279c8c8, 4
Read EPC: 1337030279c8c8, 2
Read EPC: 1337030279c8c8, 4
Read EPC: 1337030279c8c8, 4
Read EPC: 1337030279c8c8, 1
Read EPC: 1337030279c8c8, 2
Read EPC: 1337030279c8c8, 4
Read EPC: 1337030279c8c8, 4
Read EPC: 1337030279c8c8, 4
Read EPC: 1337030279c8c8, 4
Read EPC: 1337030279c8c8, 4
Read EPC: 1337030279ca57, 4
Next block: 030279ccb7(2543/2689) --- Time elapsed: 658.247 secs
Read EPC: 1337030279ca57, 4
Read EPC: 1337030279ca57, 4
Read EPC: 1337030279ca57, 4
Read EPC: 1337030279ca57, 4
Read EPC: 1337030279ca57, 4
Read EPC: 1337030279ca57, 4
Read EPC: 1337030279ca57, 4
Read EPC: 1337030279ca57, 4
Read EPC: 1337030279ca57, 1
Read EPC: 1337030279ca57, 4
Read EPC: 1337030279ca57, 4
Read EPC: 1337030279ca57, 4
Read EPC: 1337030279ca57, 0
Read EPC: 1337030279ca57, 4
Read EPC: 1337030279ccb7, 4
Next block: 030279ce5d(2544/2689) --- Time elapsed: 658.507 secs
Read EPC: 1337030279ccb7, 3
Read EPC: 1337030279ccb7, 4
Read EPC: 1337030279ccb7, 4
Read EPC: 1337030279ccb7, 4
Read EPC: 1337030279ccb7, 4
Read EPC: 1337030279ccb7, 4
Read EPC: 1337030279ccb7, 4
Read EPC: 1337030279ccb7, 4
Read EPC: 1337030279ccb7, 4
Read EPC: 1337030279ccb7, 4
Read EPC: 1337030279ccb7, 4
Read EPC: 1337030279ccb7, 4
Read EPC: 1337030279ccb7, 4
Read EPC: 1337030279ccb7, 4
Read EPC: 1337030279ce5d, 4
Next block: 030279d07d(2545/2689) --- Time elapsed: 658.757 secs
Read EPC: 1337030279ce5d, 4
Read EPC: 1337030279ce5d, 4
Read EPC: 1337030279ce5d, 4
Read EPC: 1337030279ce5d, 4
Read EPC: 1337030279ce5d, 4
Read EPC: 1337030279ce5d, 4
Read EPC: 1337030279ce5d, 4
Read EPC: 1337030279ce5d, 4
Read EPC: 1337030279ce5d, 4
Read EPC: 1337030279ce5d, 4
Read EPC: 1337030279ce5d, 1
Read EPC: 1337030279ce5d, 4
Read EPC: 1337030279ce5d, 4
Read EPC: 1337030279ce5d, 4
Read EPC: 1337030279d07d, 4
Next block: 030279d242(2546/2689) --- Time elapsed: 659.037 secs
Read EPC: 1337030279d07d, 4
Read EPC: 1337030279d07d, 4
Read EPC: 1337030279d07d, 4
Read EPC: 1337030279d07d, 4
Read EPC: 1337030279d07d, 4
Read EPC: 1337030279d07d, 4
Read EPC: 1337030279d07d, 3
Read EPC: 1337030279d07d, 4
Read EPC: 1337030279d07d, 4
Read EPC: 1337030279d07d, 4
Read EPC: 1337030279d07d, 4
Read EPC: 1337030279d07d, 4
Read EPC: 1337030279d07d, 4
Read EPC: 1337030279d07d, 4
Read EPC: 1337030279d242, 4
Next block: 030279d4ff(2547/2689) --- Time elapsed: 659.287 secs
Read EPC: 1337030279d242, 4
Read EPC: 1337030279d242, 4
Read EPC: 1337030279d242, 4
Read EPC: 1337030279d242, 4
Read EPC: 1337030279d242, 4
Read EPC: 1337030279d242, 4
Read EPC: 1337030279d242, 4
Read EPC: 1337030279d242, 4
Read EPC: 1337030279d242, 4
Read EPC: 1337030279d242, 4
Read EPC: 1337030279d242, 4
Read EPC: 1337030279d242, 4
Read EPC: 1337030279d242, 4
Read EPC: 1337030279d242, 4
Read EPC: 1337030279d4ff, 4
Next block: 030279d655(2548/2689) --- Time elapsed: 659.557 secs
Read EPC: 1337030279d4ff, 4
Read EPC: 1337030279d4ff, 4
Read EPC: 1337030279d4ff, 4
Read EPC: 1337030279d4ff, 4
Read EPC: 1337030279d4ff, 1
Read EPC: 1337030279d4ff, 4
Read EPC: 1337030279d4ff, 4
Read EPC: 1337030279d4ff, 4
Read EPC: 1337030279d4ff, 4
Read EPC: 1337030279d4ff, 4
Read EPC: 1337030279d4ff, 4
Read EPC: 1337030279d4ff, 4
Read EPC: 1337030279d4ff, 4
Read EPC: 1337030279d4ff, 0
Read EPC: 1337030279d4ff, 4
Read EPC: 1337030279d655, 4
Next block: 030279d814(2549/2689) --- Time elapsed: 659.813 secs
Read EPC: 1337030279d655, 4
Read EPC: 1337030279d655, 4
Read EPC: 1337030279d655, 1
Read EPC: 1337030279d655, 3
Read EPC: 1337030279d655, 1
Read EPC: 1337030279d655, 4
Read EPC: 1337030279d655, 4
Read EPC: 1337030279d655, 4
Read EPC: 1337030279d814, 4
Next block: 030279da66(2550/2689) --- Time elapsed: 660.097 secs
Read EPC: 1337030279d814, 4
Read EPC: 1337030279d814, 3
Read EPC: 1337030279d814, 4
Read EPC: 1337030279d814, 4
Read EPC: 1337030279d814, 4
Read EPC: 1337030279d814, 4
Read EPC: 1337030279d814, 4
Read EPC: 1337030279d814, 4
Read EPC: 1337030279d814, 4
Read EPC: 1337030279d814, 4
Read EPC: 1337030279d814, 4
Read EPC: 1337030279d814, 4
Read EPC: 1337030279d814, 2
Read EPC: 1337030279d814, 4
Read EPC: 1337030279da66, 4
Next block: 030279dc0b(2551/2689) --- Time elapsed: 660.347 secs
Read EPC: 1337030279da66, 4
Read EPC: 1337030279da66, 4
Read EPC: 1337030279da66, 4
Read EPC: 1337030279da66, 4
Read EPC: 1337030279da66, 0
Read EPC: 1337030279da66, 4
Read EPC: 1337030279da66, 4
Read EPC: 1337030279da66, 4
Read EPC: 1337030279da66, 4
Read EPC: 1337030279da66, 4
Read EPC: 1337030279da66, 4
Read EPC: 1337030279da66, 4
Read EPC: 1337030279da66, 4
Read EPC: 1337030279da66, 4
Read EPC: 1337030279dc0b, 4
Next block: 030279de8d(2552/2689) --- Time elapsed: 660.607 secs
Read EPC: 1337030279dc0b, 2
Read EPC: 1337030279dc0b, 4
Read EPC: 1337030279dc0b, 4
Read EPC: 1337030279dc0b, 4
Read EPC: 1337030279dc0b, 4
Read EPC: 1337030279dc0b, 4
Read EPC: 1337030279dc0b, 4
Read EPC: 1337030279dc0b, 4
Read EPC: 1337030279dc0b, 4
Read EPC: 1337030279dc0b, 0
Read EPC: 1337030279dc0b, 4
Read EPC: 1337030279dc0b, 4
Read EPC: 1337030279dc0b, 4
Read EPC: 1337030279dc0b, 3
Read EPC: 1337030279dc0b, 2
Read EPC: 1337030279dc0b, 4
Read EPC: 1337030279de8d, 4
Next block: 030279e06d(2553/2689) --- Time elapsed: 660.869 secs
Read EPC: 1337030279de8d, 4
Read EPC: 1337030279de8d, 4
Read EPC: 1337030279de8d, 4
Read EPC: 1337030279de8d, 3
Read EPC: 1337030279de8d, 4
Read EPC: 1337030279de8d, 4
Read EPC: 1337030279de8d, 4
Read EPC: 1337030279de8d, 4
Read EPC: 1337030279de8d, 1
Read EPC: 1337030279de8d, 4
Read EPC: 1337030279e06d, 4
Next block: 030279e265(2554/2689) --- Time elapsed: 661.143 secs
Read EPC: 1337030279e06d, 4
Read EPC: 1337030279e06d, 4
Read EPC: 1337030279e06d, 4
Read EPC: 1337030279e06d, 4
Read EPC: 1337030279e06d, 4
Read EPC: 1337030279e06d, 4
Read EPC: 1337030279e06d, 4
Read EPC: 1337030279e06d, 4
Read EPC: 1337030279e06d, 4
Read EPC: 1337030279e06d, 4
Read EPC: 1337030279e06d, 4
Read EPC: 1337030279e06d, 1
Read EPC: 1337030279e06d, 4
Read EPC: 1337030279e265, 4
Next block: 030279e490(2555/2689) --- Time elapsed: 661.387 secs
Read EPC: 1337030279e265, 4
Read EPC: 1337030279e265, 4
Read EPC: 1337030279e265, 4
Read EPC: 1337030279e265, 4
Read EPC: 1337030279e265, 4
Read EPC: 1337030279e265, 4
Read EPC: 1337030279e265, 4
Read EPC: 1337030279e265, 4
Read EPC: 1337030279e265, 4
Read EPC: 1337030279e265, 4
Read EPC: 1337030279e265, 4
Read EPC: 1337030279e265, 4
Read EPC: 1337030279e265, 3
Read EPC: 1337030279e265, 4
Read EPC: 1337030279e490, 4
Next block: 030279e656(2556/2689) --- Time elapsed: 661.657 secs
Read EPC: 1337030279e490, 4
Read EPC: 1337030279e490, 4
Read EPC: 1337030279e490, 4
Read EPC: 1337030279e490, 3
Read EPC: 1337030279e490, 4
Read EPC: 1337030279e490, 4
Read EPC: 1337030279e490, 4
Read EPC: 1337030279e490, 4
Read EPC: 1337030279e490, 4
Read EPC: 1337030279e490, 4
Read EPC: 1337030279e490, 4
Read EPC: 1337030279e490, 4
Read EPC: 1337030279e490, 4
Read EPC: 1337030279e490, 4
Read EPC: 1337030279e656, 4
Next block: 030279e81c(2557/2689) --- Time elapsed: 661.907 secs
Read EPC: 1337030279e656, 4
Read EPC: 1337030279e656, 4
Read EPC: 1337030279e656, 4
Read EPC: 1337030279e656, 3
Read EPC: 1337030279e656, 1
Read EPC: 1337030279e656, 4
Read EPC: 1337030279e656, 4
Read EPC: 1337030279e656, 4
Read EPC: 1337030279e656, 4
Read EPC: 1337030279e656, 3
Read EPC: 1337030279e656, 4
Read EPC: 1337030279e656, 4
Read EPC: 1337030279e81c, 4
Next block: 030279eaa1(2558/2689) --- Time elapsed: 662.177 secs
Read EPC: 1337030279e81c, 4
Read EPC: 1337030279e81c, 4
Read EPC: 1337030279e81c, 4
Read EPC: 1337030279e81c, 4
Read EPC: 1337030279e81c, 4
Read EPC: 1337030279e81c, 4
Read EPC: 1337030279e81c, 4
Read EPC: 1337030279e81c, 4
Read EPC: 1337030279e81c, 4
Read EPC: 1337030279e81c, 4
Read EPC: 1337030279e81c, 4
Read EPC: 1337030279e81c, 2
Read EPC: 1337030279e81c, 4
Read EPC: 1337030279e81c, 4
Read EPC: 1337030279eaa1, 4
Next block: 030279ec3e(2559/2689) --- Time elapsed: 662.427 secs
Read EPC: 1337030279eaa1, 4
Read EPC: 1337030279eaa1, 4
Read EPC: 1337030279eaa1, 4
Read EPC: 1337030279eaa1, 4
Read EPC: 1337030279eaa1, 4
Read EPC: 1337030279eaa1, 4
Read EPC: 1337030279eaa1, 4
Read EPC: 1337030279eaa1, 4
Read EPC: 1337030279eaa1, 4
Read EPC: 1337030279eaa1, 4
Read EPC: 1337030279eaa1, 4
Read EPC: 1337030279eaa1, 4
Read EPC: 1337030279eaa1, 4
Read EPC: 1337030279eaa1, 4
Read EPC: 1337030279ec3e, 4
Next block: 030279ee41(2560/2689) --- Time elapsed: 662.687 secs
Read EPC: 1337030279ec3e, 4
Read EPC: 1337030279ec3e, 4
Read EPC: 1337030279ec3e, 4
Read EPC: 1337030279ec3e, 4
Read EPC: 1337030279ec3e, 1
Read EPC: 1337030279ec3e, 4
Read EPC: 1337030279ec3e, 4
Read EPC: 1337030279ec3e, 4
Read EPC: 1337030279ec3e, 4
Read EPC: 1337030279ec3e, 1
Read EPC: 1337030279ec3e, 4
Read EPC: 1337030279ec3e, 4
Read EPC: 1337030279ec3e, 4
Read EPC: 1337030279ee41, 4
Next block: 030279f045(2561/2689) --- Time elapsed: 662.937 secs
Read EPC: 1337030279ee41, 4
Read EPC: 1337030279ee41, 4
Read EPC: 1337030279ee41, 4
Read EPC: 1337030279ee41, 0
Read EPC: 1337030279ee41, 4
Read EPC: 1337030279ee41, 0
Read EPC: 1337030279ee41, 1
Read EPC: 1337030279ee41, 4
Read EPC: 1337030279ee41, 4
Read EPC: 1337030279ee41, 4
Read EPC: 1337030279ee41, 4
Read EPC: 1337030279ee41, 4
Read EPC: 1337030279ee41, 4
Read EPC: 1337030279f045, 1
Next block: 030279f244(2562/2689) --- Time elapsed: 663.207 secs
Read EPC: 1337030279f045, 4
Read EPC: 1337030279f045, 4
Read EPC: 1337030279f045, 4
Read EPC: 1337030279f045, 4
Read EPC: 1337030279f045, 4
Read EPC: 1337030279f045, 2
Read EPC: 1337030279f045, 4
Read EPC: 1337030279f045, 4
Read EPC: 1337030279f045, 4
Read EPC: 1337030279f045, 4
Read EPC: 1337030279f045, 4
Read EPC: 1337030279f045, 4
Read EPC: 1337030279f045, 4
Read EPC: 1337030279f045, 3
Read EPC: 1337030279f045, 4
Read EPC: 1337030279f244, 1
Next block: 030279f457(2563/2689) --- Time elapsed: 663.463 secs
Read EPC: 1337030279f244, 4
Read EPC: 1337030279f244, 4
Read EPC: 1337030279f244, 3
Read EPC: 1337030279f244, 4
Read EPC: 1337030279f244, 4
Read EPC: 1337030279f244, 4
Read EPC: 1337030279f244, 4
Read EPC: 1337030279f244, 4
Read EPC: 1337030279f244, 4
Read EPC: 1337030279f244, 4
Read EPC: 1337030279f457, 4
Next block: 030279f65b(2564/2689) --- Time elapsed: 663.727 secs
Read EPC: 1337030279f457, 4
Read EPC: 1337030279f457, 1
Read EPC: 1337030279f457, 4
Read EPC: 1337030279f457, 4
Read EPC: 1337030279f457, 4
Read EPC: 1337030279f457, 4
Read EPC: 1337030279f457, 4
Read EPC: 1337030279f457, 4
Read EPC: 1337030279f457, 4
Read EPC: 1337030279f457, 4
Read EPC: 1337030279f457, 3
Read EPC: 1337030279f457, 4
Read EPC: 1337030279f457, 4
Read EPC: 1337030279f457, 4
Read EPC: 1337030279f65b, 4
Next block: 030279f84a(2565/2689) --- Time elapsed: 663.977 secs
Read EPC: 1337030279f65b, 4
Read EPC: 1337030279f65b, 4
Read EPC: 1337030279f65b, 4
Read EPC: 1337030279f65b, 4
Read EPC: 1337030279f65b, 4
Read EPC: 1337030279f65b, 1
Read EPC: 1337030279f65b, 4
Read EPC: 1337030279f65b, 4
Read EPC: 1337030279f65b, 4
Read EPC: 1337030279f65b, 4
Read EPC: 1337030279f65b, 4
Read EPC: 1337030279f65b, 3
Read EPC: 1337030279f65b, 4
Read EPC: 1337030279f65b, 1
Read EPC: 1337030279f65b, 4
Read EPC: 1337030279f84a, 4
Next block: 030279fa5f(2566/2689) --- Time elapsed: 664.253 secs
Read EPC: 1337030279f84a, 4
Read EPC: 1337030279f84a, 4
Read EPC: 1337030279f84a, 4
Read EPC: 1337030279f84a, 4
Read EPC: 1337030279f84a, 4
Read EPC: 1337030279f84a, 4
Read EPC: 1337030279f84a, 4
Read EPC: 1337030279f84a, 4
Read EPC: 1337030279f84a, 4
Read EPC: 1337030279f84a, 4
Read EPC: 1337030279f84a, 4
Read EPC: 1337030279f84a, 4
Read EPC: 1337030279f84a, 4
Read EPC: 1337030279fa5f, 4
Next block: 030279fc63(2567/2689) --- Time elapsed: 664.497 secs
Read EPC: 1337030279fa5f, 4
Read EPC: 1337030279fa5f, 4
Read EPC: 1337030279fa5f, 4
Read EPC: 1337030279fa5f, 4
Read EPC: 1337030279fa5f, 4
Read EPC: 1337030279fa5f, 4
Read EPC: 1337030279fa5f, 4
Read EPC: 1337030279fa5f, 1
Read EPC: 1337030279fa5f, 4
Read EPC: 1337030279fa5f, 4
Read EPC: 1337030279fa5f, 4
Read EPC: 1337030279fa5f, 4
Read EPC: 1337030279fa5f, 3
Read EPC: 1337030279fa5f, 4
Read EPC: 1337030279fc63, 3
Next block: 030279fe00(2568/2689) --- Time elapsed: 664.757 secs
Read EPC: 1337030279fc63, 4
Read EPC: 1337030279fc63, 4
Read EPC: 1337030279fc63, 4
Read EPC: 1337030279fc63, 4
Read EPC: 1337030279fc63, 4
Read EPC: 1337030279fc63, 4
Read EPC: 1337030279fc63, 3
Read EPC: 1337030279fc63, 4
Read EPC: 1337030279fc63, 4
Read EPC: 1337030279fc63, 4
Read EPC: 1337030279fc63, 4
Read EPC: 1337030279fc63, 0
Read EPC: 1337030279fc63, 4
Read EPC: 1337030279fe00, 4
Next block: 03027a00a0(2569/2689) --- Time elapsed: 665.007 secs
Read EPC: 1337030279fe00, 4
Read EPC: 1337030279fe00, 4
Read EPC: 1337030279fe00, 4
Read EPC: 1337030279fe00, 4
Read EPC: 1337030279fe00, 4
Read EPC: 1337030279fe00, 4
Read EPC: 1337030279fe00, 4
Read EPC: 1337030279fe00, 4
Read EPC: 1337030279fe00, 4
Read EPC: 1337030279fe00, 4
Read EPC: 1337030279fe00, 4
Read EPC: 1337030279fe00, 4
Read EPC: 1337030279fe00, 4
Read EPC: 1337030279fe00, 2
Read EPC: 1337030279fe00, 4
Read EPC: 133703027a00a0, 4
Next block: 03027a0292(2570/2689) --- Time elapsed: 665.283 secs
Read EPC: 133703027a00a0, 4
Read EPC: 133703027a00a0, 4
Read EPC: 133703027a00a0, 4
Read EPC: 133703027a00a0, 4
Read EPC: 133703027a00a0, 4
Read EPC: 133703027a00a0, 4
Read EPC: 133703027a00a0, 4
Read EPC: 133703027a00a0, 4
Read EPC: 133703027a00a0, 4
Read EPC: 133703027a00a0, 0
Read EPC: 133703027a00a0, 4
Read EPC: 133703027a00a0, 4
Read EPC: 133703027a00a0, 4
Read EPC: 133703027a0292, 4
Next block: 03027a049b(2571/2689) --- Time elapsed: 665.527 secs
Read EPC: 133703027a0292, 4
Read EPC: 133703027a0292, 4
Read EPC: 133703027a0292, 3
Read EPC: 133703027a0292, 4
Read EPC: 133703027a0292, 4
Read EPC: 133703027a0292, 4
Read EPC: 133703027a0292, 4
Read EPC: 133703027a0292, 4
Read EPC: 133703027a0292, 4
Read EPC: 133703027a0292, 4
Read EPC: 133703027a0292, 4
Read EPC: 133703027a0292, 4
Read EPC: 133703027a0292, 2
Read EPC: 133703027a0292, 4
Read EPC: 133703027a049b, 4
Next block: 03027a06c1(2572/2689) --- Time elapsed: 665.797 secs
Read EPC: 133703027a049b, 4
Read EPC: 133703027a049b, 4
Read EPC: 133703027a049b, 4
Read EPC: 133703027a049b, 4
Read EPC: 133703027a049b, 4
Read EPC: 133703027a049b, 4
Read EPC: 133703027a049b, 4
Read EPC: 133703027a049b, 4
Read EPC: 133703027a049b, 4
Read EPC: 133703027a049b, 4
Read EPC: 133703027a049b, 4
Read EPC: 133703027a049b, 4
Read EPC: 133703027a049b, 4
Read EPC: 133703027a049b, 4
Read EPC: 133703027a06c1, 4
Next block: 03027a088b(2573/2689) --- Time elapsed: 666.047 secs
Read EPC: 133703027a06c1, 0
Read EPC: 133703027a06c1, 2
Read EPC: 133703027a06c1, 4
Read EPC: 133703027a06c1, 4
Read EPC: 133703027a06c1, 4
Read EPC: 133703027a06c1, 4
Read EPC: 133703027a06c1, 1
Read EPC: 133703027a06c1, 4
Read EPC: 133703027a06c1, 4
Read EPC: 133703027a06c1, 0
Read EPC: 133703027a06c1, 4
Read EPC: 133703027a088b, 4
Next block: 03027a0a89(2574/2689) --- Time elapsed: 666.327 secs
Read EPC: 133703027a088b, 4
Read EPC: 133703027a088b, 4
Read EPC: 133703027a088b, 4
Read EPC: 133703027a088b, 4
Read EPC: 133703027a088b, 4
Read EPC: 133703027a088b, 4
Read EPC: 133703027a088b, 2
Read EPC: 133703027a088b, 4
Read EPC: 133703027a088b, 4
Read EPC: 133703027a088b, 4
Read EPC: 133703027a088b, 4
Read EPC: 133703027a088b, 4
Read EPC: 133703027a088b, 2
Read EPC: 133703027a088b, 4
Read EPC: 133703027a0a89, 4
Next block: 03027a0ca3(2575/2689) --- Time elapsed: 666.577 secs
Read EPC: 133703027a0a89, 4
Read EPC: 133703027a0a89, 4
Read EPC: 133703027a0a89, 1
Read EPC: 133703027a0a89, 4
Read EPC: 133703027a0a89, 4
Read EPC: 133703027a0a89, 4
Read EPC: 133703027a0a89, 4
Read EPC: 133703027a0a89, 2
Read EPC: 133703027a0a89, 4
Read EPC: 133703027a0a89, 4
Read EPC: 133703027a0a89, 4
Read EPC: 133703027a0a89, 4
Read EPC: 133703027a0a89, 2
Read EPC: 133703027a0a89, 4
Read EPC: 133703027a0ca3, 4
Next block: 03027a0ec9(2576/2689) --- Time elapsed: 666.837 secs
Read EPC: 133703027a0ca3, 4
Read EPC: 133703027a0ca3, 4
Read EPC: 133703027a0ca3, 4
Read EPC: 133703027a0ca3, 4
Read EPC: 133703027a0ca3, 4
Read EPC: 133703027a0ca3, 4
Read EPC: 133703027a0ca3, 1
Read EPC: 133703027a0ca3, 2
Read EPC: 133703027a0ca3, 4
Read EPC: 133703027a0ca3, 4
Read EPC: 133703027a0ca3, 4
Read EPC: 133703027a0ca3, 4
Read EPC: 133703027a0ec9, 0
Next block: 03027a1035(2577/2689) --- Time elapsed: 667.087 secs
Read EPC: 133703027a0ec9, 4
Read EPC: 133703027a0ec9, 4
Read EPC: 133703027a0ec9, 4
Read EPC: 133703027a0ec9, 4
Read EPC: 133703027a0ec9, 4
Read EPC: 133703027a0ec9, 4
Read EPC: 133703027a0ec9, 4
Read EPC: 133703027a0ec9, 4
Read EPC: 133703027a0ec9, 4
Read EPC: 133703027a0ec9, 4
Read EPC: 133703027a0ec9, 4
Read EPC: 133703027a0ec9, 4
Read EPC: 133703027a0ec9, 4
Read EPC: 133703027a0ec9, 4
Read EPC: 133703027a1035, 4
Next block: 03027a1295(2578/2689) --- Time elapsed: 667.357 secs
Read EPC: 133703027a1035, 4
Read EPC: 133703027a1035, 4
Read EPC: 133703027a1035, 4
Read EPC: 133703027a1035, 4
Read EPC: 133703027a1035, 4
Read EPC: 133703027a1035, 4
Read EPC: 133703027a1035, 4
Read EPC: 133703027a1035, 4
Read EPC: 133703027a1035, 4
Read EPC: 133703027a1035, 4
Read EPC: 133703027a1035, 0
Read EPC: 133703027a1035, 4
Read EPC: 133703027a1035, 4
Read EPC: 133703027a1035, 4
Read EPC: 133703027a1295, 4
Next block: 03027a14ab(2579/2689) --- Time elapsed: 667.608 secs
Read EPC: 133703027a1295, 4
Read EPC: 133703027a1295, 4
Read EPC: 133703027a1295, 4
Read EPC: 133703027a1295, 4
Read EPC: 133703027a1295, 4
Read EPC: 133703027a1295, 4
Read EPC: 133703027a1295, 4
Read EPC: 133703027a1295, 4
Read EPC: 133703027a1295, 4
Read EPC: 133703027a1295, 4
Read EPC: 133703027a1295, 4
Read EPC: 133703027a1295, 4
Read EPC: 133703027a1295, 4
Read EPC: 133703027a1295, 4
Read EPC: 133703027a14ab, 4
Next block: 03027a16b3(2580/2689) --- Time elapsed: 667.867 secs
Read EPC: 133703027a14ab, 4
Read EPC: 133703027a14ab, 4
Read EPC: 133703027a14ab, 4
Read EPC: 133703027a14ab, 0
Read EPC: 133703027a14ab, 4
Read EPC: 133703027a14ab, 4
Read EPC: 133703027a14ab, 4
Read EPC: 133703027a14ab, 4
Read EPC: 133703027a14ab, 4
Read EPC: 133703027a14ab, 4
Read EPC: 133703027a14ab, 4
Read EPC: 133703027a14ab, 4
Read EPC: 133703027a14ab, 0
Read EPC: 133703027a14ab, 4
Read EPC: 133703027a16b3, 3
Next block: 03027a1843(2581/2689) --- Time elapsed: 668.117 secs
Read EPC: 133703027a16b3, 4
Read EPC: 133703027a16b3, 4
Read EPC: 133703027a16b3, 4
Read EPC: 133703027a16b3, 4
Read EPC: 133703027a16b3, 4
Read EPC: 133703027a16b3, 4
Read EPC: 133703027a16b3, 4
Read EPC: 133703027a16b3, 4
Read EPC: 133703027a16b3, 4
Read EPC: 133703027a16b3, 4
Read EPC: 133703027a16b3, 4
Read EPC: 133703027a16b3, 4
Read EPC: 133703027a16b3, 1
Read EPC: 133703027a16b3, 0
Read EPC: 133703027a16b3, 4
Read EPC: 133703027a1843, 4
Next block: 03027a1aa1(2582/2689) --- Time elapsed: 668.383 secs
Read EPC: 133703027a1843, 4
Read EPC: 133703027a1843, 4
Read EPC: 133703027a1843, 1
Read EPC: 133703027a1843, 4
Read EPC: 133703027a1843, 4
Read EPC: 133703027a1843, 4
Read EPC: 133703027a1843, 2
Read EPC: 133703027a1843, 4
Read EPC: 133703027a1843, 4
Read EPC: 133703027a1843, 4
Read EPC: 133703027a1843, 4
Read EPC: 133703027a1843, 4
Read EPC: 133703027a1aa1, 1
Next block: 03027a1cb3(2583/2689) --- Time elapsed: 668.637 secs
Read EPC: 133703027a1aa1, 4
Read EPC: 133703027a1aa1, 4
Read EPC: 133703027a1aa1, 4
Read EPC: 133703027a1aa1, 4
Read EPC: 133703027a1aa1, 4
Read EPC: 133703027a1aa1, 4
Read EPC: 133703027a1aa1, 4
Read EPC: 133703027a1aa1, 4
Read EPC: 133703027a1aa1, 4
Read EPC: 133703027a1aa1, 4
Read EPC: 133703027a1aa1, 4
Read EPC: 133703027a1aa1, 3
Read EPC: 133703027a1aa1, 4
Read EPC: 133703027a1aa1, 4
Read EPC: 133703027a1cb3, 4
Next block: 03027a1ed9(2584/2689) --- Time elapsed: 668.917 secs
Read EPC: 133703027a1cb3, 4
Read EPC: 133703027a1cb3, 4
Read EPC: 133703027a1cb3, 4
Read EPC: 133703027a1cb3, 4
Read EPC: 133703027a1cb3, 4
Read EPC: 133703027a1cb3, 4
Read EPC: 133703027a1cb3, 4
Read EPC: 133703027a1cb3, 4
Read EPC: 133703027a1cb3, 4
Read EPC: 133703027a1cb3, 4
Read EPC: 133703027a1cb3, 4
Read EPC: 133703027a1cb3, 4
Read EPC: 133703027a1cb3, 4
Read EPC: 133703027a1cb3, 4
Read EPC: 133703027a1ed9, 4
Next block: 03027a2049(2585/2689) --- Time elapsed: 669.167 secs
Read EPC: 133703027a1ed9, 4
Read EPC: 133703027a1ed9, 4
Read EPC: 133703027a1ed9, 4
Read EPC: 133703027a1ed9, 4
Read EPC: 133703027a1ed9, 4
Read EPC: 133703027a1ed9, 1
